15	36	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
15	36	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη				KW=MAI	KW/MH
15	36	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός			·	AU)TW=N	AU)TO/S
15	37	N	NS	5250	Σενναν	σενναν	σενναν	Σενναν				*SENNAN	*SENNAN
15	37	C		4	καὶ	και	και	καί				KAI\	KAI/
15	37	N	NS	5250	Αδασα	αδασα	αδασα	Αδασα				*ADASA	*ADASA
15	37	C		4	καὶ	και	και	καί				KAI\	KAI/
15	37	N	NS	5250	Μαγδαλγαδ	μαγδαλγαδ	μαγδαλγαδ	Μαγδαλγαδ				*MAGDALGAD	*MAGDALGAD
15	38	C		4	καὶ	και	και	καί				KAI\	KAI/
15	38	N	NS	5250	Δαλααν	δαλααν	δαλααν	Δαλααν				*DALAAN	*DALAAN
15	38	C		4	καὶ	και	και	καί				KAI\	KAI/
15	38	N	NS	5250	Μασφα	μασφα	μασφα	Μασφα				*MASFA	*MASFA
15	38	C		4	καὶ	και	και	καί				KAI\	KAI/
15	38	N	NS	5250	Ιεχθαηλ	ιεχθαηλ	ιεχθαηλ	Ιεχθαηλ				*IEXQAHL	*IEXQAHL
15	39	C		4	καὶ	και	και	καί				KAI\	KAI/
15	39	N	NS	5250	Λαχις	λαχις	λαχις	Λαχις				*LAXIS	*LAXIS
15	39	C		4	καὶ	και	και	καί				KAI\	KAI/
15	39	N	NS	5250	Βαζκαθ	βαζκαθ	βαζκαθ	Βαζκαθ				*BAZKAQ	*BAZKAQ
15	39	C		4	καὶ	και	και	καί				KAI\	KAI/
15	39	N	NS	5250	Αγλων	αγλων	αγλων	Αγλων				*AGLWN	*AGLWN
15	40	C		4	καὶ	και	και	καί				KAI\	KAI/
15	40	N	NS	5250	Χαββα	χαββα	χαββα	Χαββα				*XABBA	*XABBA
15	40	C		4	καὶ	και	και	καί				KAI\	KAI/
15	40	N	NS	5250	Λαμας	λαμας	λαμας	Λαμας				*LAMAS	*LAMAS
15	40	C		4	καὶ	και	και	καί				KAI\	KAI/
15	40	N	NS	5250	Χαθλως	χαθλως	χαθλως	Χαθλως				*XAQLWS	*XAQLWS
15	41	C		4	καὶ	και	και	καί				KAI\	KAI/
15	41	N	NS	5250	Γαδηρωθ	γαδηρωθ	γαδηρωθ	Γαδηρωθ				*GADHRWQ	*GADHRWQ
15	41	C		4	καὶ	και	και	καί				KAI\	KAI/
15	41	N	NS	5250	Βηθδαγων	βηθδαγων	βηθδαγων	Βηθδαγων				*BHQDAGWN	*BHQDAGWN
15	41	C		4	καὶ	και	και	καί				KAI\	KAI/
15	41	N	NS	5250	Νωμα	νωμα	νωμα	Νωμα				*NWMA	*NWMA
15	41	C		4	καὶ	και	και	καί				KAI\	KAI/
